"Code" "Subfamily" "Tribe" "Genus" "Species" "Abundance" "Strata" "Date" "SU" "Trap" "Temperature" "Samp.day" "Month" "Sites"
"514" "U2NF3_42680" "Charaxinae" "Preponini" "Archaeoprepona" "Archaeoprepona_chalciope" 1 "Understory" 2016-11-06 "NF3" "Und2" 21.8 3 "November" "U2NF3N"
"515" "U2NF3_42680" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2016-11-06 "NF3" "Und2" 21.8 3 "November" "U2NF3N"
"516" "U2NF3_42681" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_necys" 1 "Understory" 2016-11-07 "NF3" "Und2" 16.1 4 "November" "U2NF3N"
"517" "U2NF3_42713" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Understory" 2016-12-09 "NF3" "Und2" 15.2 1 "December" "U2NF3D"
"518" "U2NF3_42717" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2016-12-13 "NF3" "Und2" 23.3 3 "December" "U2NF3D"
"519" "U2NF3_42719" "Satyrinae" "Brassolini" "Eryphanis" "Eryphanis_reevesii" 1 "Understory" 2016-12-15 "NF3" "Und2" 20.2 4 "December" "U2NF3D"
"520" "U2NF3_42719" "Satyrinae" "Brassolini" "Eryphanis" "Eryphanis_reevesii" 1 "Understory" 2016-12-15 "NF3" "Und2" 20.2 4 "December" "U2NF3D"
"521" "U2NF3_42721" "Satyrinae" "Brassolini" "Eryphanis" "Eryphanis_reevesii" 1 "Understory" 2016-12-17 "NF3" "Und2" 23 5 "December" "U2NF3D"
"522" "U2NF3_42755" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_quantius" 1 "Understory" 2017-01-20 "NF3" "Und2" 24.7 1 "January" "U2NF3J"
"523" "U2NF3_42755" "Satyrinae" "Brassolini" "Opoptera" "Opoptera_fruhstorferi" 1 "Understory" 2017-01-20 "NF3" "Und2" 24.7 1 "January" "U2NF3J"
"524" "U2NF3_42755" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-01-20 "NF3" "Und2" 24.7 1 "January" "U2NF3J"
"525" "U2NF3_42757" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_quantius" 1 "Understory" 2017-01-22 "NF3" "Und2" 22 2 "January" "U2NF3J"
"526" "U2NF3_42763" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_necys" 1 "Understory" 2017-01-28 "NF3" "Und2" 20.4 5 "January" "U2NF3J"
"527" "U2NF3_42763" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_necys" 1 "Understory" 2017-01-28 "NF3" "Und2" 20.4 5 "January" "U2NF3J"
"528" "U2NF3_42785" "Satyrinae" "Morphini" "Morpho" "Morpho_epistrophus" 1 "Understory" 2017-02-19 "NF3" "Und2" 23.6 1 "February" "U2NF3F"
"529" "U2NF3_42785" "Satyrinae" "Brassolini" "Opoptera" "Opoptera_fruhstorferi" 1 "Understory" 2017-02-19 "NF3" "Und2" 23.6 1 "February" "U2NF3F"
"530" "U2NF3_42785" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_quantius" 1 "Understory" 2017-02-19 "NF3" "Und2" 23.6 1 "February" "U2NF3F"
"531" "U2NF3_42791" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-02-25 "NF3" "Und2" 21.7 4 "February" "U2NF3F"
"532" "U2NF3_42815" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-03-21 "NF3" "Und2" 16 2 "March" "U2NF3M"
"533" "U2NF3_42815" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-03-21 "NF3" "Und2" 16 2 "March" "U2NF3M"
"534" "U2NF3_42817" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-03-23 "NF3" "Und2" 16.3 3 "March" "U2NF3M"
"535" "U2NF3_42817" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-03-23 "NF3" "Und2" 16.3 3 "March" "U2NF3M"
"536" "U2NF3_42817" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-03-23 "NF3" "Und2" 16.3 3 "March" "U2NF3M"
"537" "U2NF4_42754" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-01-19 "NF4" "Und2" 24.3 1 "January" "U2NF4J"
"538" "U2NF4_42758" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-01-23 "NF4" "Und2" 28 3 "January" "U2NF4J"
"539" "U2NF4_42784" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-02-18 "NF4" "Und2" 24.5 1 "February" "U2NF4F"
"540" "U2NF4_42784" "Satyrinae" "Morphini" "Morpho" "Morpho_epistrophus" 1 "Understory" 2017-02-18 "NF4" "Und2" 24.5 1 "February" "U2NF4F"
"541" "U2NF4_42786" "Satyrinae" "Brassolini" "Eryphanis" "Eryphanis_reevesii" 1 "Understory" 2017-02-20 "NF4" "Und2" 24.5 2 "February" "U2NF4F"
"542" "U2NF4_42788" "Satyrinae" "Morphini" "Morpho" "Morpho_epistrophus" 1 "Understory" 2017-02-22 "NF4" "Und2" 23.1 3 "February" "U2NF4F"
"543" "U2NF4_42816" "Satyrinae" "Morphini" "Morpho" "Morpho_epistrophus" 1 "Understory" 2017-03-22 "NF4" "Und2" 20.1 2 "March" "U2NF4M"
"544" "U2NF4_42816" "Satyrinae" "Morphini" "Morpho" "Morpho_epistrophus" 1 "Understory" 2017-03-22 "NF4" "Und2" 20.1 2 "March" "U2NF4M"
"545" "U2NF4_42818" "Satyrinae" "Morphini" "Morpho" "Morpho_epistrophus" 1 "Understory" 2017-03-24 "NF4" "Und2" 19.8 3 "March" "U2NF4M"
"546" "U2NF5_42675" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2016-11-01 "NF5" "Und2" 12.9 1 "November" "U2NF5N"
"547" "U2NF5_42720" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Understory" 2016-12-16 "NF5" "Und2" 18.8 4 "December" "U2NF5D"
"548" "U2NF5_42762" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-01-27 "NF5" "Und2" 16.5 5 "January" "U2NF5J"
"549" "U2NF5_42784" "Satyrinae" "Morphini" "Morpho" "Morpho_epistrophus" 1 "Understory" 2017-02-18 "NF5" "Und2" 23.5 1 "February" "U2NF5F"
"550" "U2NF5_42786" "Satyrinae" "Brassolini" "Opoptera" "Opoptera_fruhstorferi" 1 "Understory" 2017-02-20 "NF5" "Und2" 28.3 2 "February" "U2NF5F"
"551" "U2NF5_42786" "Satyrinae" "Morphini" "Morpho" "Morpho_epistrophus" 1 "Understory" 2017-02-20 "NF5" "Und2" 28.3 2 "February" "U2NF5F"
"552" "U2NF5_42788" "Charaxinae" "Preponini" "Archaeoprepona" "Archaeoprepona_chalciope" 1 "Understory" 2017-02-22 "NF5" "Und2" 22.9 3 "February" "U2NF5F"
"553" "U2NF5_42790" "Satyrinae" "Morphini" "Morpho" "Morpho_epistrophus" 1 "Understory" 2017-02-24 "NF5" "Und2" 23.1 4 "February" "U2NF5F"
"554" "U2NF5_42790" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_necys" 1 "Understory" 2017-02-24 "NF5" "Und2" 23.1 4 "February" "U2NF5F"
"555" "U2NF5_42814" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-03-20 "NF5" "Und2" 20.6 1 "March" "U2NF5M"
"556" "U2NF5_42816" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Understory" 2017-03-22 "NF5" "Und2" 22.6 2 "March" "U2NF5M"
"557" "U2NF5_42818" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_pronophila" 1 "Understory" 2017-03-24 "NF5" "Und2" 17.7 3 "March" "U2NF5M"
"558" "U2NF5_42818" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Understory" 2017-03-24 "NF5" "Und2" 17.7 3 "March" "U2NF5M"
"559" "U2NF5_42818" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-03-24 "NF5" "Und2" 17.7 3 "March" "U2NF5M"
"560" "U2NF5_42818" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Understory" 2017-03-24 "NF5" "Und2" 17.7 3 "March" "U2NF5M"
"561" "U2NF6_42679" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_pronophila" 1 "Understory" 2016-11-05 "NF6" "Und2" 23.7 3 "November" "U2NF6N"
"562" "U2NF6_42679" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_quantius" 1 "Understory" 2016-11-05 "NF6" "Und2" 23.7 3 "November" "U2NF6N"
"563" "U2NF6_42679" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_necys" 1 "Understory" 2016-11-05 "NF6" "Und2" 23.7 3 "November" "U2NF6N"
"564" "U2NF6_42679" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2016-11-05 "NF6" "Und2" 23.7 3 "November" "U2NF6N"
"565" "U2NF6_42680" "Charaxinae" "Preponini" "Archaeoprepona" "Archaeoprepona_chalciope" 1 "Understory" 2016-11-06 "NF6" "Und2" 23.2 4 "November" "U2NF6N"
"566" "U2NF6_42680" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_pronophila" 1 "Understory" 2016-11-06 "NF6" "Und2" 23.2 4 "November" "U2NF6N"
"567" "U2NF6_42716" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_quantius" 1 "Understory" 2016-12-12 "NF6" "Und2" 19.4 2 "December" "U2NF6D"
"568" "U2NF6_42718" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_quantius" 1 "Understory" 2016-12-14 "NF6" "Und2" 13.7 3 "December" "U2NF6D"
"569" "U2NF6_42718" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_necys" 1 "Understory" 2016-12-14 "NF6" "Und2" 13.7 3 "December" "U2NF6D"
"570" "U2NF6_42720" "Satyrinae" "Brassolini" "Eryphanis" "Eryphanis_reevesii" 1 "Understory" 2016-12-16 "NF6" "Und2" 17.1 4 "December" "U2NF6D"
"571" "U2NF6_42760" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_quantius" 1 "Understory" 2017-01-25 "NF6" "Und2" 19.8 4 "January" "U2NF6J"
"572" "U2NF6_42762" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-01-27 "NF6" "Und2" 14 5 "January" "U2NF6J"
"573" "U2NF6_42762" "Satyrinae" "Brassolini" "Eryphanis" "Eryphanis_reevesii" 1 "Understory" 2017-01-27 "NF6" "Und2" 14 5 "January" "U2NF6J"
"574" "U2NF6_42762" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_necys" 1 "Understory" 2017-01-27 "NF6" "Und2" 14 5 "January" "U2NF6J"
"575" "U2NF6_42784" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-02-18 "NF6" "Und2" 22.4 1 "February" "U2NF6F"
"576" "U2NF6_42784" "Satyrinae" "Brassolini" "Opoptera" "Opoptera_fruhstorferi" 1 "Understory" 2017-02-18 "NF6" "Und2" 22.4 1 "February" "U2NF6F"
"577" "U2NF6_42784" "Satyrinae" "Brassolini" "Opoptera" "Opoptera_fruhstorferi" 1 "Understory" 2017-02-18 "NF6" "Und2" 22.4 1 "February" "U2NF6F"
"578" "U2NF6_42784" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_quantius" 1 "Understory" 2017-02-18 "NF6" "Und2" 22.4 1 "February" "U2NF6F"
"579" "U2NF6_42784" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_quantius" 1 "Understory" 2017-02-18 "NF6" "Und2" 22.4 1 "February" "U2NF6F"
"580" "U2NF6_42784" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_quantius" 1 "Understory" 2017-02-18 "NF6" "Und2" 22.4 1 "February" "U2NF6F"
"581" "U2NF6_42784" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_quantius" 1 "Understory" 2017-02-18 "NF6" "Und2" 22.4 1 "February" "U2NF6F"
"582" "U2NF6_42784" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_quantius" 1 "Understory" 2017-02-18 "NF6" "Und2" 22.4 1 "February" "U2NF6F"
"583" "U2NF6_42786" "Satyrinae" "Morphini" "Morpho" "Morpho_epistrophus" 1 "Understory" 2017-02-20 "NF6" "Und2" 22.4 2 "February" "U2NF6F"
"584" "U2NF6_42786" "Satyrinae" "Brassolini" "Opoptera" "Opoptera_fruhstorferi" 1 "Understory" 2017-02-20 "NF6" "Und2" 22.4 2 "February" "U2NF6F"
"585" "U2NF6_42786" "Satyrinae" "Brassolini" "Opoptera" "Opoptera_fruhstorferi" 1 "Understory" 2017-02-20 "NF6" "Und2" 22.4 2 "February" "U2NF6F"
"586" "U2NF6_42786" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-02-20 "NF6" "Und2" 22.4 2 "February" "U2NF6F"
"587" "U2NF6_42786" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_quantius" 1 "Understory" 2017-02-20 "NF6" "Und2" 22.4 2 "February" "U2NF6F"
"588" "U2NF6_42786" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_quantius" 1 "Understory" 2017-02-20 "NF6" "Und2" 22.4 2 "February" "U2NF6F"
"589" "U2NF6_42786" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_quantius" 1 "Understory" 2017-02-20 "NF6" "Und2" 22.4 2 "February" "U2NF6F"
"590" "U2NF6_42786" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_quantius" 1 "Understory" 2017-02-20 "NF6" "Und2" 22.4 2 "February" "U2NF6F"
"591" "U2NF6_42786" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_necys" 1 "Understory" 2017-02-20 "NF6" "Und2" 22.4 2 "February" "U2NF6F"
"592" "U2NF6_42788" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_quantius" 1 "Understory" 2017-02-22 "NF6" "Und2" 22.4 3 "February" "U2NF6F"
"593" "U2NF6_42788" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_quantius" 1 "Understory" 2017-02-22 "NF6" "Und2" 22.4 3 "February" "U2NF6F"
"594" "U2NF6_42788" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_quantius" 1 "Understory" 2017-02-22 "NF6" "Und2" 22.4 3 "February" "U2NF6F"
"595" "U2NF6_42790" "Satyrinae" "Brassolini" "Eryphanis" "Eryphanis_reevesii" 1 "Understory" 2017-02-24 "NF6" "Und2" 20.3 4 "February" "U2NF6F"
"596" "U2NF6_42790" "Satyrinae" "Brassolini" "Caligo" "Caligo_martia" 1 "Understory" 2017-02-24 "NF6" "Und2" 20.3 4 "February" "U2NF6F"
"597" "U2NF6_42790" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-02-24 "NF6" "Und2" 20.3 4 "February" "U2NF6F"
"598" "U2NF6_42790" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_necys" 1 "Understory" 2017-02-24 "NF6" "Und2" 20.3 4 "February" "U2NF6F"
"599" "U2NF6_42790" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_necys" 1 "Understory" 2017-02-24 "NF6" "Und2" 20.3 4 "February" "U2NF6F"
"600" "U2NF6_42790" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_quantius" 1 "Understory" 2017-02-24 "NF6" "Und2" 20.3 4 "February" "U2NF6F"
"601" "U2NF6_42816" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_necys" 1 "Understory" 2017-03-22 "NF6" "Und2" 17 2 "March" "U2NF6M"
"602" "U2NF6_42818" "Satyrinae" "Brassolini" "Eryphanis" "Eryphanis_reevesii" 1 "Understory" 2017-03-24 "NF6" "Und2" 15.3 3 "March" "U2NF6M"
"603" "U2NF6_42818" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_necys" 1 "Understory" 2017-03-24 "NF6" "Und2" 15.3 3 "March" "U2NF6M"
"604" "U2NF6_42818" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_necys" 1 "Understory" 2017-03-24 "NF6" "Und2" 15.3 3 "March" "U2NF6M"
"605" "U2NF6_42818" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-03-24 "NF6" "Und2" 15.3 3 "March" "U2NF6M"
"606" "U2NF6_42818" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-03-24 "NF6" "Und2" 15.3 3 "March" "U2NF6M"
"607" "U2NF6_42818" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_pronophila" 1 "Understory" 2017-03-24 "NF6" "Und2" 15.3 3 "March" "U2NF6M"
"608" "U2NF6_42818" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-03-24 "NF6" "Und2" 15.3 3 "March" "U2NF6M"
"609" "U3NF1_42717" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Understory" 2016-12-13 "NF1" "Und3" 18.9 3 "December" "U3NF1D"
"610" "U3NF1_42717" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Understory" 2016-12-13 "NF1" "Und3" 18.9 3 "December" "U3NF1D"
"611" "U3NF1_42719" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Understory" 2016-12-15 "NF1" "Und3" 12.4 4 "December" "U3NF1D"
"612" "U3NF1_42721" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Understory" 2016-12-17 "NF1" "Und3" 15.1 5 "December" "U3NF1D"
"613" "U3NF1_42817" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Understory" 2017-03-23 "NF1" "Und3" 17 3 "March" "U3NF1M"
"614" "U3NF2_42717" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Understory" 2016-12-13 "NF2" "Und3" 22.4 3 "December" "U3NF2D"
"615" "U3NF2_42815" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-03-21 "NF2" "Und3" 21.4 2 "March" "U3NF2M"
"616" "U3NF2_42815" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Understory" 2017-03-21 "NF2" "Und3" 21.4 2 "March" "U3NF2M"
"617" "U3NF2_42817" "Charaxinae" "Preponini" "Archaeoprepona" "Archaeoprepona_amphimachus" 1 "Understory" 2017-03-23 "NF2" "Und3" 18.8 3 "March" "U3NF2M"
"618" "U3NF3_42678" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_necys" 1 "Understory" 2016-11-04 "NF3" "Und3" 22.6 2 "November" "U3NF3N"
"619" "U3NF3_42755" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-01-20 "NF3" "Und3" 23 1 "January" "U3NF3J"
"620" "U3NF3_42755" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-01-20 "NF3" "Und3" 23 1 "January" "U3NF3J"
"621" "U3NF3_42759" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-01-24 "NF3" "Und3" 21.5 3 "January" "U3NF3J"
"622" "U3NF3_42761" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-01-26 "NF3" "Und3" 20.5 4 "January" "U3NF3J"
"623" "U3NF3_42761" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-01-26 "NF3" "Und3" 20.5 4 "January" "U3NF3J"
"624" "U3NF3_42763" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-01-28 "NF3" "Und3" 20.5 5 "January" "U3NF3J"
"625" "U3NF3_42763" "Satyrinae" "Brassolini" "Opoptera" "Opoptera_fruhstorferi" 1 "Understory" 2017-01-28 "NF3" "Und3" 20.5 5 "January" "U3NF3J"
"626" "U3NF3_42785" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_quantius" 1 "Understory" 2017-02-19 "NF3" "Und3" 23.6 1 "February" "U3NF3F"
"627" "U3NF3_42787" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_quantius" 1 "Understory" 2017-02-21 "NF3" "Und3" 25 2 "February" "U3NF3F"
"628" "U3NF3_42787" "Satyrinae" "Brassolini" "Opoptera" "Opoptera_fruhstorferi" 1 "Understory" 2017-02-21 "NF3" "Und3" 25 2 "February" "U3NF3F"
"629" "U3NF3_42787" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_quantius" 1 "Understory" 2017-02-21 "NF3" "Und3" 25 2 "February" "U3NF3F"
"630" "U3NF3_42787" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_necys" 1 "Understory" 2017-02-21 "NF3" "Und3" 25 2 "February" "U3NF3F"
"631" "U3NF3_42787" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-02-21 "NF3" "Und3" 25 2 "February" "U3NF3F"
"632" "U3NF3_42791" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-02-25 "NF3" "Und3" 21.2 4 "February" "U3NF3F"
"633" "U3NF3_42815" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-03-21 "NF3" "Und3" 16.1 2 "March" "U3NF3M"
"634" "U3NF3_42815" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-03-21 "NF3" "Und3" 16.1 2 "March" "U3NF3M"
"635" "U3NF3_42815" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-03-21 "NF3" "Und3" 16.1 2 "March" "U3NF3M"
"636" "U3NF3_42817" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-03-23 "NF3" "Und3" 15.9 3 "March" "U3NF3M"
"637" "U3NF3_42817" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-03-23 "NF3" "Und3" 15.9 3 "March" "U3NF3M"
"638" "U3NF4_42679" "Charaxinae" "Preponini" "Archaeoprepona" "Archaeoprepona_chalciope" 1 "Understory" 2016-11-05 "NF4" "Und3" 19.4 3 "November" "U3NF4N"
"639" "U3NF4_42680" "Charaxinae" "Preponini" "Archaeoprepona" "Archaeoprepona_chalciope" 1 "Understory" 2016-11-06 "NF4" "Und3" 9.4 4 "November" "U3NF4N"
"640" "U3NF4_42760" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-01-25 "NF4" "Und3" 21.6 4 "January" "U3NF4J"
"641" "U3NF4_42784" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-02-18 "NF4" "Und3" 24.4 1 "February" "U3NF4F"
"642" "U3NF4_42786" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-02-20 "NF4" "Und3" 24.6 2 "February" "U3NF4F"
"643" "U3NF4_42786" "Satyrinae" "Morphini" "Morpho" "Morpho_epistrophus" 1 "Understory" 2017-02-20 "NF4" "Und3" 24.6 2 "February" "U3NF4F"
"644" "U3NF4_42816" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-03-22 "NF4" "Und3" 21 2 "March" "U3NF4M"
"645" "U3NF4_42816" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-03-22 "NF4" "Und3" 21 2 "March" "U3NF4M"
"646" "U3NF4_42818" "Satyrinae" "Morphini" "Morpho" "Morpho_epistrophus" 1 "Understory" 2017-03-24 "NF4" "Und3" 19.1 3 "March" "U3NF4M"
"647" "U3NF4_42818" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-03-24 "NF4" "Und3" 19.1 3 "March" "U3NF4M"
"648" "U3NF5_42718" "Charaxinae" "Preponini" "Archaeoprepona" "Archaeoprepona_chalciope" 1 "Understory" 2016-12-14 "NF5" "Und3" 15.5 3 "December" "U3NF5D"
"649" "U3NF5_42756" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-01-21 "NF5" "Und3" 22.2 2 "January" "U3NF5J"
"650" "U3NF5_42786" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-02-20 "NF5" "Und3" 27.2 2 "February" "U3NF5F"
"651" "U3NF5_42786" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_necys" 1 "Understory" 2017-02-20 "NF5" "Und3" 27.2 2 "February" "U3NF5F"
"652" "U3NF5_42788" "Satyrinae" "Morphini" "Morpho" "Morpho_epistrophus" 1 "Understory" 2017-02-22 "NF5" "Und3" 22.9 3 "February" "U3NF5F"
"653" "U3NF5_42788" "Satyrinae" "Morphini" "Morpho" "Morpho_epistrophus" 1 "Understory" 2017-02-22 "NF5" "Und3" 22.9 3 "February" "U3NF5F"
"654" "U3NF5_42788" "Satyrinae" "Morphini" "Morpho" "Morpho_epistrophus" 1 "Understory" 2017-02-22 "NF5" "Und3" 22.9 3 "February" "U3NF5F"
"655" "U3NF5_42788" "Biblidinae" "Epiphilini" "Epiphile" "Epiphile_orea" 1 "Understory" 2017-02-22 "NF5" "Und3" 22.9 3 "February" "U3NF5F"
"656" "U3NF5_42788" "Satyrinae" "Morphini" "Morpho" "Morpho_epistrophus" 1 "Understory" 2017-02-22 "NF5" "Und3" 22.9 3 "February" "U3NF5F"
"657" "U3NF5_42816" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Understory" 2017-03-22 "NF5" "Und3" 21.9 2 "March" "U3NF5M"
"658" "U3NF5_42818" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-03-24 "NF5" "Und3" 19.1 3 "March" "U3NF5M"
"659" "U3NF5_42818" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-03-24 "NF5" "Und3" 19.1 3 "March" "U3NF5M"
"660" "U3NF5_42818" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-03-24 "NF5" "Und3" 19.1 3 "March" "U3NF5M"
"661" "U3NF5_42818" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2017-03-24 "NF5" "Und3" 19.1 3 "March" "U3NF5M"
"662" "U3NF5_42818" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Understory" 2017-03-24 "NF5" "Und3" 19.1 3 "March" "U3NF5M"
"663" "U3NF6_42675" "Satyrinae" "Satyrini" "Taygetis" "Taygetis_ypthima" 1 "Understory" 2016-11-01 "NF6" "Und3" 29.1 1 "November" "U3NF6N"
